DATE,ACMH,ACSH,AWND,DASF,FMTM,MDSF,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
1939-07-08,,,,,,,,0,,0,0,,93,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-09,,,,,,,,0,,0,0,,90,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-10,,,,,,,,0,,0,0,,94,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-11,,,,,,,,0,,0,0,,84,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-12,,,,,,,,0,,0,0,,87,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-13,,,,,,,,0,,0,0,,76,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-14,,,,,,,,0.1,,0,0,,88,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-15,,,,,,,,0,,0,0,,85,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-16,,,,,,,,0,,0,0,,80,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-17,,,,,,,,0,,0,0,,85,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-18,,,,,,,,0,,0,0,,85,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-19,,,,,,,,0,,0,0,,84,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-20,,,,,,,,0,,0,0,,83,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-21,,,,,,,,0,,0,0,,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-22,,,,,,,,0,,0,0,,74,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-23,,,,,,,,0,,0,0,,89,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-24,,,,,,,,0,,0,0,,89,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-25,,,,,,,,0,,0,0,,93,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-26,,,,,,,,0,,0,0,,88,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-27,,,,,,,,0.25,,0,0,,84,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-28,,,,,,,,0.03,,0,0,,84,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-29,,,,,,,,0.57,,0,0,,82,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-30,,,,,,,,0,,0,0,,82,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-07-31,,,,,,,,0,,0,0,,89,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-01,,,,,,,,0,,0,0,,94,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-02,,,,,,,,0,,0,0,,86,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-03,,,,,,,,0.08,,0,0,,89,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-04,,,,,,,,0.07,,0,0,,84,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-05,,,,,,,,0,,0,0,,89,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-06,,,,,,,,0,,0,0,,86,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-07,,,,,,,,0,,0,0,,90,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-08,,,,,,,,0.08,,0,0,,81,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-09,,,,,,,,0,,0,0,,94,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-10,,,,,,,,0,,0,0,,91,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-11,,,,,,,,0,,0,0,,88,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-12,,,,,,,,0,,0,0,,86,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-13,,,,,,,,0.04,,0,0,,90,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-14,,,,,,,,0.04,,0,0,,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-15,,,,,,,,0,,0,0,,90,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-16,,,,,,,,0.37,,0,0,,84,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-17,,,,,,,,0,,0,0,,90,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-18,,,,,,,,0,,0,0,,88,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-19,,,,,,,,2.31,,0,0,,78,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-20,,,,,,,,0.02,,0,0,,89,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-21,,,,,,,,0,,0,0,,90,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-22,,,,,,,,0,,0,0,,90,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-23,,,,,,,,0,,0,0,,90,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-24,,,,,,,,0.01,,0,0,,87,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-25,,,,,,,,1.05,,0,0,,83,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-26,,,,,,,,0.19,,0,0,,81,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-27,,,,,,,,0,,0,0,,81,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-28,,,,,,,,0,,0,0,,77,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-29,,,,,,,,0.06,,0,0,,71,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-30,,,,,,,,0.28,,0,0,,69,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-08-31,,,,,,,,0.23,,0,0,,69,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-01,,,,,,,,0,,0,0,,80,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-02,,,,,,,,0,,0,0,,82,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-03,,,,,,,,0,,0,0,,81,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-04,,,,,,,,0,,0,0,,81,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-05,,,,,,,,0.22,,0,0,,79,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-06,,,,,,,,0,,0,0,,74,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-07,,,,,,,,0.15,,0,0,,79,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-08,,,,,,,,0.61,,0,0,,88,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-09,,,,,,,,0,,0,0,,82,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-10,,,,,,,,0.04,,0,0,,79,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-11,,,,,,,,0,,0,0,,74,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-12,,,,,,,,0,,0,0,,69,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-13,,,,,,,,0,,0,0,,75,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-14,,,,,,,,0,,0,0,,79,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-15,,,,,,,,0,,0,0,,85,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-16,,,,,,,,0,,0,0,,88,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-17,,,,,,,,0,,0,0,,79,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-18,,,,,,,,0,,0,0,,67,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-19,,,,,,,,0,,0,0,,70,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-20,,,,,,,,0.28,,0,0,,75,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-21,,,,,,,,0,,0,0,,69,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-22,,,,,,,,0,,0,0,,74,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-23,,,,,,,,0,,0,0,,79,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-24,,,,,,,,0,,0,0,,76,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-25,,,,,,,,0,,0,0,,79,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-26,,,,,,,,0,,0,0,,74,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-27,,,,,,,,0.26,,0,0,,67,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-28,,,,,,,,0,,0,0,,76,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-29,,,,,,,,0,,0,0,,68,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-09-30,,,,,,,,0.34,,0,0,,80,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-01,,,,,,,,0.68,,0,0,,67,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-02,,,,,,,,0.73,,0,0,,55,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-03,,,,,,,,0.2,,0,0,,53,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-04,,,,,,,,0,,0,0,,65,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-05,,,,,,,,0,,0,0,,74,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-06,,,,,,,,0,,0,0,,75,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-07,,,,,,,,0,,0,0,,81,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-08,,,,,,,,0,,0,0,,72,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-09,,,,,,,,0,,0,0,,84,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-10,,,,,,,,0,,0,0,,91,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-11,,,,,,,,0,,0,0,,75,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-12,,,,,,,,0,,0,0,,62,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-13,,,,,,,,0,,0,0,,68,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-14,,,,,,,,0,,0,0,,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-15,,,,,,,,0,,0,0,,57,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-16,,,,,,,,0,,0,0,,65,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-17,,,,,,,,0,,0,0,,60,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-18,,,,,,,,0,,0,0,,54,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-19,,,,,,,,0,,0,0,,69,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-20,,,,,,,,0,,0,0,,77,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-21,,,,,,,,0.4,,0,0,,73,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-22,,,,,,,,0.03,,0,0,,69,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-23,,,,,,,,0,,0,0,,54,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-24,,,,,,,,0,,0,0,,54,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-25,,,,,,,,0,,0,0,,57,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-26,,,,,,,,0.02,,0,0,,71,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-27,,,,,,,,0.24,,0,0,,69,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-28,,,,,,,,0.1,,0,0,,67,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-29,,,,,,,,0,,0,0,,52,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-30,,,,,,,,0.53,,0,0,,54,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-10-31,,,,,,,,1.38,,0,0,,51,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-01,,,,,,,,0,,0,0,,54,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-02,,,,,,,,0,,0,0,,58,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-03,,,,,,,,0,,0,0,,51,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-04,,,,,,,,0,,0,0,,48,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-05,,,,,,,,1.4,,0,0,,47,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-06,,,,,,,,0,,0,0,,48,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-07,,,,,,,,0,,0,0,,55,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-08,,,,,,,,0,,0,0,,58,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-09,,,,,,,,0,,0,0,,43,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-10,,,,,,,,0,,0,0,,62,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-11,,,,,,,,0,,0,0,,56,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-12,,,,,,,,0,,0,0,,51,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-13,,,,,,,,0,,0,0,,43,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-14,,,,,,,,0,,0,0,,41,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-15,,,,,,,,0,,0,0,,52,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-16,,,,,,,,0,,0,0,,66,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-17,,,,,,,,0,,0,0,,56,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-18,,,,,,,,0,,0,0,,67,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-19,,,,,,,,0,,0,0,,54,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-20,,,,,,,,0,,0,0,,39,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-21,,,,,,,,0,,0,0,,38,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-22,,,,,,,,0,,0,0,,43,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-23,,,,,,,,0,,0,0,,47,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-24,,,,,,,,0,,0,0,,41,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-25,,,,,,,,0,,0,0,,36,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-26,,,,,,,,0,,0,0,,45,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-27,,,,,,,,0,,0,0,,51,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-28,,,,,,,,0,,0,0,,52,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-29,,,,,,,,0,,0,0,,51,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-11-30,,,,,,,,0,,0,0,,56,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-01,,,,,,,,0,,0,0,,54,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-02,,,,,,,,0.35,,0,0,,55,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-03,,,,,,,,0,,0,0,,55,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-04,,,,,,,,0,,0,0,,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-05,,,,,,,,0,,0,0,,44,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-06,,,,,,,,0,,0,0,,41,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-07,,,,,,,,0,,0,0,,52,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-08,,,,,,,,0,,0,0,,44,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-09,,,,,,,,0,,0,0,,48,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-10,,,,,,,,0.15,,0,0,,61,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-11,,,,,,,,0.01,,0,0,,53,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-12,,,,,,,,0,,0,0,,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-13,,,,,,,,0.23,,0,0,,43,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-14,,,,,,,,0,,0,0,,40,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-15,,,,,,,,0,,0,0,,38,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-16,,,,,,,,0,,0,0,,44,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-17,,,,,,,,0,,0,0,,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-18,,,,,,,,0,,0,0,,50,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-19,,,,,,,,0,,0,0,,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-20,,,,,,,,0.38,,0,0,,53,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-21,,,,,,,,0,,0,0,,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-22,,,,,,,,0.01,,0.2,0,,35,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-23,,,,,,,,0,,0,0,,37,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-24,,,,,,,,0,,0,0,,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-25,,,,,,,,0,,0,0,,39,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-26,,,,,,,,0,,0,0,,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-27,,,,,,,,0,,0,0,,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-28,,,,,,,,0,,0,0,,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-29,,,,,,,,0,,0,0,,38,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-30,,,,,,,,0.26,,2.9,3,,36,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939-12-31,,,,,,,,0,,0,2,,35,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-01,,,,,,,,0,,0,2,,24,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-02,,,,,,,,0,,0,1,,28,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-03,,,,,,,,0,,0,1,,33,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-04,,,,,,,,0,,0,1,,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-05,,,,,,,,0.03,,0.3,1,,29,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-06,,,,,,,,0,,0,1,,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-07,,,,,,,,0,,0,1,,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-08,,,,,,,,0.08,,1,2,,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-09,,,,,,,,0,,0,1,,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-10,,,,,,,,0,,0,1,,34,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-11,,,,,,,,0,,0,1,,32,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-12,,,,,,,,0.17,,0.6,0,,36,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-13,,,,,,,,0.01,,0,0,,38,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-14,,,,,,,,2.06,,0,0,,52,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-15,,,,,,,,0.14,,0,0,,54,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-16,,,,,,,,0,,0,0,,36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-17,,,,,,,,0.01,,0.1,0,,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-18,,,,,,,,0,,0,0,,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-19,,,,,,,,0.11,,1.5,1,,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-20,,,,,,,,0,,0,1,,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-21,,,,,,,,0,,0,1,,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-22,,,,,,,,0,,0,0,,33,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-23,,,,,,,,0,,0,0,,31,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-24,,,,,,,,0,,0,0,,29,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-25,,,,,,,,0,,0,0,,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-26,,,,,,,,0,,0,0,,27,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-27,,,,,,,,0,,0,0,,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-28,,,,,,,,0,,0,0,,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-29,,,,,,,,0,,0,0,,33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-30,,,,,,,,0,,0,0,,34,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-01-31,,,,,,,,0,,0,0,,35,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-01,,,,,,,,0,,0,0,,37,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-02,,,,,,,,0.08,,1,1,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-03,,,,,,,,0,,0,0,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-04,,,,,,,,0,,0,0,,37,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-05,,,,,,,,0,,0,0,,39,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-06,,,,,,,,0.14,,0,0,,47,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-07,,,,,,,,0.01,,0,0,,47,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-08,,,,,,,,0,,0,0,,43,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-09,,,,,,,,0,,0,0,,42,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-10,,,,,,,,0.35,,0,0,,37,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-11,,,,,,,,0.09,,0,0,,45,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-12,,,,,,,,0,,0,0,,54,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-13,,,,,,,,0,,0,0,,47,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-14,,,,,,,,0.97,,7.7,7,,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-15,,,,,,,,0.18,,1.3,9,,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-16,,,,,,,,0,,0,8,,37,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-17,,,,,,,,0,,0,6,,42,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-18,,,,,,,,0,,0,4,,37,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-19,,,,,,,,0.57,,0,1,,38,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-20,,,,,,,,0.06,,0,1,,37,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-21,,,,,,,,0,,0,0,,37,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-22,,,,,,,,0,,0,0,,37,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-23,,,,,,,,0,,0,0,,38,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-24,,,,,,,,0,,0,0,,41,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-25,,,,,,,,0,,0,0,,41,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-26,,,,,,,,0,,0,0,,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-02-27,,,,,,,,0.18,,2,2,,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
